"V1"	"V2"	"V3"	"V4"
"Poa_pra"	"Lol_per"	"Tri_fla"	"18.7554776511832"
"Poa_pra"	"Lol_per"	"Ely_rep"	"25.9421560035057"
"Poa_pra"	"Lol_per"	"Tri_pra"	"33.6546888694128"
"Poa_pra"	"Lol_per"	"Ran_rep"	"18.4049079754601"
"Poa_pra"	"Lol_per"	"Bro_ere"	"1.31463628396144"
"Poa_pra"	"Lol_per"	"Ran_acr"	"18.0543382997371"
"Poa_pra"	"Lol_per"	"Bro_hor"	"28.045574057844"
"Poa_pra"	"Lol_per"	"Pla_lan"	"38.387379491674"
"Poa_pra"	"Lol_per"	"Ant_syl"	"18.5801928133216"
"Poa_pra"	"Lol_per"	"Her_sph"	"15.3374233128834"
"Poa_pra"	"Lol_per"	"Gal_mol"	"20.3330411919369"
"Poa_pra"	"Lol_per"	"Hol_lan"	"8.85188431200701"
"Poa_pra"	"Lol_per"	"Hel_pub"	"6.57318141980719"
"Poa_pra"	"Lol_per"	"Car_hir"	"2.19106047326906"
"Poa_pra"	"Lol_per"	"Bra_pin"	"0.964066608238387"
"Poa_pra"	"Lol_per"	"Pha_aru"	"0.788781770376862"
"Poa_pra"	"Arr_ela"	"Fes_rub"	"21.9982471516214"
"Poa_pra"	"Arr_ela"	"Fes_pra"	"25.4163014899211"
"Poa_pra"	"Arr_ela"	"Tri_fla"	"21.2971078001753"
"Poa_pra"	"Arr_ela"	"Ely_rep"	"16.6520595968449"
"Poa_pra"	"Arr_ela"	"Tri_pra"	"24.1893076248904"
"Poa_pra"	"Arr_ela"	"Ran_rep"	"10.7800175284838"
"Poa_pra"	"Arr_ela"	"Bro_ere"	"5.34618755477651"
"Poa_pra"	"Arr_ela"	"Ran_acr"	"14.8115687992989"
"Poa_pra"	"Arr_ela"	"Bro_hor"	"15.863277826468"
"Poa_pra"	"Arr_ela"	"Pla_lan"	"26.2927256792287"
"Poa_pra"	"Arr_ela"	"Ant_syl"	"17.0026292725679"
"Poa_pra"	"Arr_ela"	"Her_sph"	"13.9351446099912"
"Poa_pra"	"Arr_ela"	"Gal_mol"	"25.1533742331288"
"Poa_pra"	"Arr_ela"	"Hol_lan"	"12.7081507449606"
"Poa_pra"	"Arr_ela"	"Hel_pub"	"10.9553023663453"
"Poa_pra"	"Arr_ela"	"Car_hir"	"3.85626643295355"
"Poa_pra"	"Arr_ela"	"Bra_pin"	"3.24276950043821"
"Poa_pra"	"Arr_ela"	"Pha_aru"	"1.48992112182296"
"Poa_pra"	"Fes_rub"	"Fes_pra"	"27.0815074496056"
"Poa_pra"	"Fes_rub"	"Tri_fla"	"21.9106047326906"
"Poa_pra"	"Fes_rub"	"Ely_rep"	"15.0744960560911"
"Poa_pra"	"Fes_rub"	"Tri_pra"	"25.7668711656442"
"Poa_pra"	"Fes_rub"	"Ran_rep"	"11.2182296231376"
"Poa_pra"	"Fes_rub"	"Bro_ere"	"5.87204206836109"
"Poa_pra"	"Fes_rub"	"Ran_acr"	"16.0385626643295"
"Poa_pra"	"Fes_rub"	"Bro_hor"	"13.6722173531989"
"Poa_pra"	"Fes_rub"	"Pla_lan"	"28.1332164767748"
"Poa_pra"	"Fes_rub"	"Ant_syl"	"11.6564417177914"
"Poa_pra"	"Fes_rub"	"Her_sph"	"9.64066608238387"
"Poa_pra"	"Fes_rub"	"Gal_mol"	"24.9780893952673"
"Poa_pra"	"Fes_rub"	"Hol_lan"	"13.7598597721297"
"Poa_pra"	"Fes_rub"	"Hel_pub"	"13.4969325153374"
"Poa_pra"	"Fes_rub"	"Car_hir"	"4.03155127081507"
"Poa_pra"	"Fes_rub"	"Bra_pin"	"3.5056967572305"
"Poa_pra"	"Fes_rub"	"Pha_aru"	"1.48992112182296"
"Poa_pra"	"Fes_pra"	"Tri_fla"	"25.6792287467134"
"Poa_pra"	"Fes_pra"	"Ely_rep"	"22.7870289219982"
"Poa_pra"	"Fes_pra"	"Tri_pra"	"33.567046450482"
"Poa_pra"	"Fes_pra"	"Ran_rep"	"19.4566170026293"
"Poa_pra"	"Fes_pra"	"Bro_ere"	"5.87204206836109"
"Poa_pra"	"Fes_pra"	"Ran_acr"	"19.2813321647677"
"Poa_pra"	"Fes_pra"	"Bro_hor"	"19.54425942156"
"Poa_pra"	"Fes_pra"	"Pla_lan"	"34.0052585451358"
"Poa_pra"	"Fes_pra"	"Ant_syl"	"19.8948290972831"
"Poa_pra"	"Fes_pra"	"Her_sph"	"16.6520595968449"
"Poa_pra"	"Fes_pra"	"Gal_mol"	"29.0096406660824"
"Poa_pra"	"Fes_pra"	"Hol_lan"	"14.373356704645"
"Poa_pra"	"Fes_pra"	"Hel_pub"	"12.7957931638913"
"Poa_pra"	"Fes_pra"	"Car_hir"	"5.25854513584575"
"Poa_pra"	"Fes_pra"	"Bra_pin"	"4.2068361086766"
"Poa_pra"	"Fes_pra"	"Pha_aru"	"1.84049079754601"
"Poa_pra"	"Tri_fla"	"Ely_rep"	"9.46538124452235"
"Poa_pra"	"Tri_fla"	"Tri_pra"	"29.535495179667"
"Poa_pra"	"Tri_fla"	"Ran_rep"	"7.011393514461"
"Poa_pra"	"Tri_fla"	"Bro_ere"	"5.69675723049956"
"Poa_pra"	"Tri_fla"	"Ran_acr"	"22.874671340929"
"Poa_pra"	"Tri_fla"	"Bro_hor"	"13.8475021910605"
"Poa_pra"	"Tri_fla"	"Pla_lan"	"29.2725679228747"
"Poa_pra"	"Tri_fla"	"Ant_syl"	"19.2813321647677"
"Poa_pra"	"Tri_fla"	"Her_sph"	"15.6003505696757"
"Poa_pra"	"Tri_fla"	"Gal_mol"	"28.1332164767748"
"Poa_pra"	"Tri_fla"	"Hol_lan"	"7.44960560911481"
"Poa_pra"	"Tri_fla"	"Hel_pub"	"14.373356704645"
"Poa_pra"	"Tri_fla"	"Car_hir"	"0.0876424189307625"
"Poa_pra"	"Tri_fla"	"Bra_pin"	"3.5056967572305"
"Poa_pra"	"Ely_rep"	"Tri_pra"	"22.6117440841367"
"Poa_pra"	"Ely_rep"	"Ran_rep"	"20.1577563540754"
"Poa_pra"	"Ely_rep"	"Bro_ere"	"1.92813321647677"
"Poa_pra"	"Ely_rep"	"Ran_acr"	"6.39789658194566"
"Poa_pra"	"Ely_rep"	"Bro_hor"	"21.8229623137599"
"Poa_pra"	"Ely_rep"	"Pla_lan"	"29.7984224364592"
"Poa_pra"	"Ely_rep"	"Ant_syl"	"11.4811568799299"
"Poa_pra"	"Ely_rep"	"Her_sph"	"10.2541630148992"
"Poa_pra"	"Ely_rep"	"Gal_mol"	"14.5486415425066"
"Poa_pra"	"Ely_rep"	"Hol_lan"	"12.2699386503067"
"Poa_pra"	"Ely_rep"	"Hel_pub"	"3.24276950043821"
"Poa_pra"	"Ely_rep"	"Car_hir"	"6.57318141980719"
"Poa_pra"	"Ely_rep"	"Bra_pin"	"1.05170902716915"
"Poa_pra"	"Ely_rep"	"Pha_aru"	"4.2068361086766"
"Poa_pra"	"Tri_pra"	"Ran_rep"	"15.512708150745"
"Poa_pra"	"Tri_pra"	"Bro_ere"	"8.06310254163015"
"Poa_pra"	"Tri_pra"	"Ran_acr"	"24.715162138475"
"Poa_pra"	"Tri_pra"	"Bro_hor"	"26.0297984224365"
"Poa_pra"	"Tri_pra"	"Pla_lan"	"45.3111305872042"
"Poa_pra"	"Tri_pra"	"Ant_syl"	"22.3488168273444"
"Poa_pra"	"Tri_pra"	"Her_sph"	"17.1779141104294"
"Poa_pra"	"Tri_pra"	"Gal_mol"	"31.0254163014899"
"Poa_pra"	"Tri_pra"	"Hol_lan"	"12.7081507449606"
"Poa_pra"	"Tri_pra"	"Hel_pub"	"15.4250657318142"
"Poa_pra"	"Tri_pra"	"Car_hir"	"0.964066608238387"
"Poa_pra"	"Tri_pra"	"Bra_pin"	"4.99561787905346"
"Poa_pra"	"Ran_rep"	"Bro_ere"	"0.262927256792287"
"Poa_pra"	"Ran_rep"	"Ran_acr"	"9.46538124452235"
"Poa_pra"	"Ran_rep"	"Bro_hor"	"11.9193689745837"
"Poa_pra"	"Ran_rep"	"Pla_lan"	"16.5644171779141"
"Poa_pra"	"Ran_rep"	"Ant_syl"	"10.7800175284838"
"Poa_pra"	"Ran_rep"	"Her_sph"	"12.9710780017528"
"Poa_pra"	"Ran_rep"	"Gal_mol"	"9.64066608238387"
"Poa_pra"	"Ran_rep"	"Hol_lan"	"12.4452234881683"
"Poa_pra"	"Ran_rep"	"Hel_pub"	"1.57756354075372"
"Poa_pra"	"Ran_rep"	"Car_hir"	"9.99123575810692"
"Poa_pra"	"Ran_rep"	"Bra_pin"	"0.35056967572305"
"Poa_pra"	"Ran_rep"	"Pha_aru"	"5.52147239263804"
"Poa_pra"	"Bro_ere"	"Ran_acr"	"2.01577563540754"
"Poa_pra"	"Bro_ere"	"Bro_hor"	"2.54163014899211"
"Poa_pra"	"Bro_ere"	"Pla_lan"	"8.15074496056091"
"Poa_pra"	"Bro_ere"	"Ant_syl"	"2.1034180543383"
"Poa_pra"	"Bro_ere"	"Her_sph"	"1.13935144609991"
"Poa_pra"	"Bro_ere"	"Gal_mol"	"6.04732690622261"
"Poa_pra"	"Bro_ere"	"Hol_lan"	"1.13935144609991"
"Poa_pra"	"Bro_ere"	"Hel_pub"	"6.22261174408414"
"Poa_pra"	"Bro_ere"	"Bra_pin"	"3.59333917616126"
"Poa_pra"	"Ran_acr"	"Bro_hor"	"11.3058720420684"
"Poa_pra"	"Ran_acr"	"Pla_lan"	"23.8387379491674"
"Poa_pra"	"Ran_acr"	"Ant_syl"	"16.7397020157756"
"Poa_pra"	"Ran_acr"	"Her_sph"	"14.6362839614373"
"Poa_pra"	"Ran_acr"	"Gal_mol"	"20.6836108676599"
"Poa_pra"	"Ran_acr"	"Hol_lan"	"9.99123575810692"
"Poa_pra"	"Ran_acr"	"Hel_pub"	"11.5687992988606"
"Poa_pra"	"Ran_acr"	"Car_hir"	"1.48992112182296"
"Poa_pra"	"Ran_acr"	"Bra_pin"	"1.66520595968449"
"Poa_pra"	"Ran_acr"	"Pha_aru"	"0.788781770376862"
"Poa_pra"	"Bro_hor"	"Pla_lan"	"31.9894829097283"
"Poa_pra"	"Bro_hor"	"Ant_syl"	"14.1104294478528"
"Poa_pra"	"Bro_hor"	"Her_sph"	"9.02716914986854"
"Poa_pra"	"Bro_hor"	"Gal_mol"	"16.1262050832603"
"Poa_pra"	"Bro_hor"	"Hol_lan"	"7.53724802804557"
"Poa_pra"	"Bro_hor"	"Hel_pub"	"4.99561787905346"
"Poa_pra"	"Bro_hor"	"Car_hir"	"0.788781770376862"
"Poa_pra"	"Bro_hor"	"Bra_pin"	"1.05170902716915"
"Poa_pra"	"Bro_hor"	"Pha_aru"	"0.0876424189307625"
"Poa_pra"	"Pla_lan"	"Ant_syl"	"22.0858895705521"
"Poa_pra"	"Pla_lan"	"Her_sph"	"16.3014899211218"
"Poa_pra"	"Pla_lan"	"Gal_mol"	"33.4794040315513"
"Poa_pra"	"Pla_lan"	"Hol_lan"	"14.4609991235758"
"Poa_pra"	"Pla_lan"	"Hel_pub"	"16.3891323400526"
"Poa_pra"	"Pla_lan"	"Car_hir"	"1.75284837861525"
"Poa_pra"	"Pla_lan"	"Bra_pin"	"5.43382997370727"
"Poa_pra"	"Pla_lan"	"Pha_aru"	"0.964066608238387"
"Poa_pra"	"Ant_syl"	"Her_sph"	"17.6161262050833"
"Poa_pra"	"Ant_syl"	"Gal_mol"	"20.6836108676599"
"Poa_pra"	"Ant_syl"	"Hol_lan"	"6.22261174408414"
"Poa_pra"	"Ant_syl"	"Hel_pub"	"6.74846625766871"
"Poa_pra"	"Ant_syl"	"Car_hir"	"1.84049079754601"
"Poa_pra"	"Ant_syl"	"Bra_pin"	"0.788781770376862"
"Poa_pra"	"Ant_syl"	"Pha_aru"	"1.05170902716915"
"Poa_pra"	"Her_sph"	"Gal_mol"	"15.863277826468"
"Poa_pra"	"Her_sph"	"Hol_lan"	"8.4136722173532"
"Poa_pra"	"Her_sph"	"Hel_pub"	"5.52147239263804"
"Poa_pra"	"Her_sph"	"Car_hir"	"5.78439964943032"
"Poa_pra"	"Her_sph"	"Bra_pin"	"0.175284837861525"
"Poa_pra"	"Her_sph"	"Pha_aru"	"2.71691498685364"
"Poa_pra"	"Gal_mol"	"Hol_lan"	"9.72830850131464"
"Poa_pra"	"Gal_mol"	"Hel_pub"	"13.4969325153374"
"Poa_pra"	"Gal_mol"	"Car_hir"	"1.13935144609991"
"Poa_pra"	"Gal_mol"	"Bra_pin"	"4.11919368974584"
"Poa_pra"	"Gal_mol"	"Pha_aru"	"1.22699386503067"
"Poa_pra"	"Hol_lan"	"Hel_pub"	"5.95968448729185"
"Poa_pra"	"Hol_lan"	"Car_hir"	"7.27432077125329"
"Poa_pra"	"Hol_lan"	"Bra_pin"	"1.22699386503067"
"Poa_pra"	"Hol_lan"	"Pha_aru"	"3.5056967572305"
"Poa_pra"	"Hel_pub"	"Car_hir"	"0.0876424189307625"
"Poa_pra"	"Hel_pub"	"Bra_pin"	"3.5056967572305"
"Poa_pra"	"Car_hir"	"Pha_aru"	"4.55740578439965"
"Alo_pra"	"Dac_glo"	"Tri_rep"	"32.2524101665206"
"Alo_pra"	"Dac_glo"	"Tar_off"	"39.5267309377739"
"Alo_pra"	"Dac_glo"	"Lol_per"	"25.5039439088519"
"Alo_pra"	"Dac_glo"	"Arr_ela"	"20.4206836108677"
"Alo_pra"	"Dac_glo"	"Fes_rub"	"14.1980718667835"
"Alo_pra"	"Dac_glo"	"Fes_pra"	"24.715162138475"
"Alo_pra"	"Dac_glo"	"Tri_fla"	"21.7353198948291"
"Alo_pra"	"Dac_glo"	"Ely_rep"	"17.703768624014"
"Alo_pra"	"Dac_glo"	"Tri_pra"	"28.9219982471516"
"Alo_pra"	"Dac_glo"	"Ran_rep"	"15.9509202453988"
"Alo_pra"	"Dac_glo"	"Bro_ere"	"1.31463628396144"
"Alo_pra"	"Dac_glo"	"Ran_acr"	"20.2453987730061"
"Alo_pra"	"Dac_glo"	"Bro_hor"	"21.2094653812445"
"Alo_pra"	"Dac_glo"	"Pla_lan"	"26.9938650306748"
"Alo_pra"	"Dac_glo"	"Ant_syl"	"25.2410166520596"
"Alo_pra"	"Dac_glo"	"Her_sph"	"21.5600350569676"
"Alo_pra"	"Dac_glo"	"Gal_mol"	"22.9623137598598"
"Alo_pra"	"Dac_glo"	"Hol_lan"	"8.32602979842244"
"Alo_pra"	"Dac_glo"	"Hel_pub"	"6.48553900087642"
"Alo_pra"	"Dac_glo"	"Car_hir"	"2.71691498685364"
"Alo_pra"	"Dac_glo"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Pha_aru"	"1.75284837861525"
"Alo_pra"	"Tri_rep"	"Tar_off"	"35.1446099912358"
"Alo_pra"	"Tri_rep"	"Lol_per"	"24.1016652059597"
"Alo_pra"	"Tri_rep"	"Arr_ela"	"14.6362839614373"
"Alo_pra"	"Tri_rep"	"Fes_rub"	"12.0946538124452"
"Alo_pra"	"Tri_rep"	"Fes_pra"	"21.2094653812445"
"Alo_pra"	"Tri_rep"	"Tri_fla"	"19.1060473269062"
"Alo_pra"	"Tri_rep"	"Ely_rep"	"16.1262050832603"
"Alo_pra"	"Tri_rep"	"Tri_pra"	"28.2208588957055"
"Alo_pra"	"Tri_rep"	"Ran_rep"	"14.2857142857143"
"Alo_pra"	"Tri_rep"	"Bro_ere"	"0.438212094653812"
"Alo_pra"	"Tri_rep"	"Ran_acr"	"19.7195442594216"
"Alo_pra"	"Tri_rep"	"Bro_hor"	"19.2813321647677"
"Alo_pra"	"Tri_rep"	"Pla_lan"	"25.8545135845749"
"Alo_pra"	"Tri_rep"	"Ant_syl"	"20.2453987730061"
"Alo_pra"	"Tri_rep"	"Her_sph"	"18.2296231375986"
"Alo_pra"	"Tri_rep"	"Gal_mol"	"19.0184049079755"
"Alo_pra"	"Tri_rep"	"Hol_lan"	"7.27432077125329"
"Alo_pra"	"Tri_rep"	"Hel_pub"	"5.78439964943032"
"Alo_pra"	"Tri_rep"	"Car_hir"	"2.27870289219982"
"Alo_pra"	"Tri_rep"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Tri_rep"	"Pha_aru"	"0.525854513584575"
"Alo_pra"	"Tar_off"	"Lol_per"	"26.555652936021"
"Alo_pra"	"Tar_off"	"Arr_ela"	"20.0701139351446"
"Alo_pra"	"Tar_off"	"Fes_rub"	"14.1980718667835"
"Alo_pra"	"Tar_off"	"Fes_pra"	"26.0297984224365"
"Alo_pra"	"Tar_off"	"Tri_fla"	"21.2094653812445"
"Alo_pra"	"Tar_off"	"Ely_rep"	"20.6836108676599"
"Alo_pra"	"Tar_off"	"Tri_pra"	"29.6231375985977"
"Alo_pra"	"Tar_off"	"Ran_rep"	"18.1419807186678"
"Alo_pra"	"Tar_off"	"Bro_ere"	"1.13935144609991"
"Alo_pra"	"Tar_off"	"Ran_acr"	"21.2971078001753"
"Alo_pra"	"Tar_off"	"Bro_hor"	"21.9106047326906"
"Alo_pra"	"Tar_off"	"Pla_lan"	"27.4320771253287"
"Alo_pra"	"Tar_off"	"Ant_syl"	"24.9780893952673"
"Alo_pra"	"Tar_off"	"Her_sph"	"23.3128834355828"
"Alo_pra"	"Tar_off"	"Gal_mol"	"23.2252410166521"
"Alo_pra"	"Tar_off"	"Hol_lan"	"9.99123575810692"
"Alo_pra"	"Tar_off"	"Hel_pub"	"6.74846625766871"
"Alo_pra"	"Tar_off"	"Car_hir"	"4.2068361086766"
"Alo_pra"	"Tar_off"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Tar_off"	"Pha_aru"	"2.8045574057844"
"Alo_pra"	"Lol_per"	"Arr_ela"	"9.37773882559159"
"Alo_pra"	"Lol_per"	"Fes_rub"	"7.7125328659071"
"Alo_pra"	"Lol_per"	"Fes_pra"	"15.2497808939527"
"Alo_pra"	"Lol_per"	"Tri_fla"	"14.2857142857143"
"Alo_pra"	"Lol_per"	"Ely_rep"	"11.8317265556529"
"Alo_pra"	"Lol_per"	"Tri_pra"	"21.1218229623138"
"Alo_pra"	"Lol_per"	"Ran_rep"	"10.4294478527607"
"Alo_pra"	"Lol_per"	"Bro_ere"	"0.175284837861525"
"Alo_pra"	"Lol_per"	"Ran_acr"	"14.1980718667835"
"Alo_pra"	"Lol_per"	"Bro_hor"	"16.1262050832603"
"Alo_pra"	"Lol_per"	"Pla_lan"	"19.193689745837"
"Alo_pra"	"Lol_per"	"Ant_syl"	"17.353198948291"
"Alo_pra"	"Lol_per"	"Her_sph"	"14.1104294478528"
"Alo_pra"	"Lol_per"	"Gal_mol"	"14.4609991235758"
"Alo_pra"	"Lol_per"	"Hol_lan"	"3.41805433829974"
"Alo_pra"	"Lol_per"	"Hel_pub"	"3.5056967572305"
"Alo_pra"	"Lol_per"	"Car_hir"	"0.35056967572305"
"Alo_pra"	"Arr_ela"	"Fes_rub"	"9.72830850131464"
"Alo_pra"	"Arr_ela"	"Fes_pra"	"14.4609991235758"
"Alo_pra"	"Arr_ela"	"Tri_fla"	"13.3216476774759"
"Alo_pra"	"Arr_ela"	"Ely_rep"	"8.93952673093777"
"Alo_pra"	"Arr_ela"	"Tri_pra"	"14.7239263803681"
"Alo_pra"	"Arr_ela"	"Ran_rep"	"7.27432077125329"
"Alo_pra"	"Arr_ela"	"Bro_ere"	"1.22699386503067"
"Alo_pra"	"Arr_ela"	"Ran_acr"	"11.0429447852761"
"Alo_pra"	"Arr_ela"	"Bro_hor"	"10.0788781770377"
"Alo_pra"	"Arr_ela"	"Pla_lan"	"12.9710780017528"
"Alo_pra"	"Arr_ela"	"Ant_syl"	"14.022787028922"
"Alo_pra"	"Arr_ela"	"Her_sph"	"12.0946538124452"
"Alo_pra"	"Arr_ela"	"Gal_mol"	"14.2857142857143"
"Alo_pra"	"Arr_ela"	"Hol_lan"	"6.39789658194566"
"Alo_pra"	"Arr_ela"	"Hel_pub"	"5.17090271691499"
"Alo_pra"	"Arr_ela"	"Car_hir"	"2.1034180543383"
"Alo_pra"	"Arr_ela"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Arr_ela"	"Pha_aru"	"1.66520595968449"
"Alo_pra"	"Fes_rub"	"Fes_pra"	"11.4811568799299"
"Alo_pra"	"Fes_rub"	"Tri_fla"	"10.4294478527607"
"Alo_pra"	"Fes_rub"	"Ely_rep"	"5.52147239263804"
"Alo_pra"	"Fes_rub"	"Tri_pra"	"12.2699386503067"
"Alo_pra"	"Fes_rub"	"Ran_rep"	"3.85626643295355"
"Alo_pra"	"Fes_rub"	"Bro_ere"	"1.13935144609991"
"Alo_pra"	"Fes_rub"	"Ran_acr"	"8.76424189307625"
"Alo_pra"	"Fes_rub"	"Bro_hor"	"6.13496932515337"
"Alo_pra"	"Fes_rub"	"Pla_lan"	"10.7800175284838"
"Alo_pra"	"Fes_rub"	"Ant_syl"	"7.27432077125329"
"Alo_pra"	"Fes_rub"	"Her_sph"	"6.13496932515337"
"Alo_pra"	"Fes_rub"	"Gal_mol"	"11.2182296231376"
"Alo_pra"	"Fes_rub"	"Hol_lan"	"5.52147239263804"
"Alo_pra"	"Fes_rub"	"Hel_pub"	"5.17090271691499"
"Alo_pra"	"Fes_rub"	"Car_hir"	"0.876424189307625"
"Alo_pra"	"Fes_rub"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Fes_rub"	"Pha_aru"	"0.35056967572305"
"Alo_pra"	"Fes_pra"	"Tri_fla"	"13.6722173531989"
"Alo_pra"	"Fes_pra"	"Ely_rep"	"13.5845749342682"
"Alo_pra"	"Fes_pra"	"Tri_pra"	"19.54425942156"
"Alo_pra"	"Fes_pra"	"Ran_rep"	"11.8317265556529"
"Alo_pra"	"Fes_pra"	"Bro_ere"	"1.31463628396144"
"Alo_pra"	"Fes_pra"	"Ran_acr"	"12.7081507449606"
"Alo_pra"	"Fes_pra"	"Bro_hor"	"12.9710780017528"
"Alo_pra"	"Fes_pra"	"Pla_lan"	"16.9149868536372"
"Alo_pra"	"Fes_pra"	"Ant_syl"	"14.9868536371604"
"Alo_pra"	"Fes_pra"	"Her_sph"	"12.8834355828221"
"Alo_pra"	"Fes_pra"	"Gal_mol"	"15.6003505696757"
"Alo_pra"	"Fes_pra"	"Hol_lan"	"7.36196319018405"
"Alo_pra"	"Fes_pra"	"Hel_pub"	"4.73269062226117"
"Alo_pra"	"Fes_pra"	"Car_hir"	"3.24276950043821"
"Alo_pra"	"Fes_pra"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Fes_pra"	"Pha_aru"	"0.876424189307625"
"Alo_pra"	"Tri_fla"	"Ely_rep"	"5.08326029798422"
"Alo_pra"	"Tri_fla"	"Tri_pra"	"19.193689745837"
"Alo_pra"	"Tri_fla"	"Ran_rep"	"5.08326029798422"
"Alo_pra"	"Tri_fla"	"Bro_ere"	"0.876424189307625"
"Alo_pra"	"Tri_fla"	"Ran_acr"	"17.0026292725679"
"Alo_pra"	"Tri_fla"	"Bro_hor"	"10.9553023663453"
"Alo_pra"	"Tri_fla"	"Pla_lan"	"16.9149868536372"
"Alo_pra"	"Tri_fla"	"Ant_syl"	"16.6520595968449"
"Alo_pra"	"Tri_fla"	"Her_sph"	"14.2857142857143"
"Alo_pra"	"Tri_fla"	"Gal_mol"	"17.7914110429448"
"Alo_pra"	"Tri_fla"	"Hol_lan"	"4.64504820333041"
"Alo_pra"	"Tri_fla"	"Hel_pub"	"5.87204206836109"
"Alo_pra"	"Tri_fla"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Ely_rep"	"Tri_pra"	"12.182296231376"
"Alo_pra"	"Ely_rep"	"Ran_rep"	"10.5170902716915"
"Alo_pra"	"Ely_rep"	"Bro_ere"	"0.7011393514461"
"Alo_pra"	"Ely_rep"	"Ran_acr"	"5.08326029798422"
"Alo_pra"	"Ely_rep"	"Bro_hor"	"9.55302366345311"
"Alo_pra"	"Ely_rep"	"Pla_lan"	"12.182296231376"
"Alo_pra"	"Ely_rep"	"Ant_syl"	"7.97546012269939"
"Alo_pra"	"Ely_rep"	"Her_sph"	"7.36196319018405"
"Alo_pra"	"Ely_rep"	"Gal_mol"	"7.18667835232252"
"Alo_pra"	"Ely_rep"	"Hol_lan"	"5.78439964943032"
"Alo_pra"	"Ely_rep"	"Hel_pub"	"1.57756354075372"
"Alo_pra"	"Ely_rep"	"Car_hir"	"2.89219982471516"
"Alo_pra"	"Ely_rep"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Ely_rep"	"Pha_aru"	"2.62927256792287"
"Alo_pra"	"Tri_pra"	"Ran_rep"	"10.5170902716915"
"Alo_pra"	"Tri_pra"	"Bro_ere"	"1.31463628396144"
"Alo_pra"	"Tri_pra"	"Ran_acr"	"18.2296231375986"
"Alo_pra"	"Tri_pra"	"Bro_hor"	"17.1779141104294"
"Alo_pra"	"Tri_pra"	"Pla_lan"	"23.5758106923751"
"Alo_pra"	"Tri_pra"	"Ant_syl"	"19.4566170026293"
"Alo_pra"	"Tri_pra"	"Her_sph"	"16.3891323400526"
"Alo_pra"	"Tri_pra"	"Gal_mol"	"19.0184049079755"
"Alo_pra"	"Tri_pra"	"Hol_lan"	"5.69675723049956"
"Alo_pra"	"Tri_pra"	"Hel_pub"	"6.48553900087642"
"Alo_pra"	"Tri_pra"	"Car_hir"	"0.7011393514461"
"Alo_pra"	"Tri_pra"	"Bra_pin"	"0.35056967572305"
"Alo_pra"	"Ran_rep"	"Ran_acr"	"7.80017528483786"
"Alo_pra"	"Ran_rep"	"Bro_hor"	"7.27432077125329"
"Alo_pra"	"Ran_rep"	"Pla_lan"	"7.88781770376862"
"Alo_pra"	"Ran_rep"	"Ant_syl"	"9.37773882559159"
"Alo_pra"	"Ran_rep"	"Her_sph"	"10.5170902716915"
"Alo_pra"	"Ran_rep"	"Gal_mol"	"6.39789658194566"
"Alo_pra"	"Ran_rep"	"Hol_lan"	"4.99561787905346"
"Alo_pra"	"Ran_rep"	"Hel_pub"	"0.525854513584575"
"Alo_pra"	"Ran_rep"	"Car_hir"	"4.2068361086766"
"Alo_pra"	"Ran_rep"	"Pha_aru"	"2.01577563540754"
"Alo_pra"	"Bro_ere"	"Bro_hor"	"0.964066608238387"
"Alo_pra"	"Bro_ere"	"Pla_lan"	"1.4022787028922"
"Alo_pra"	"Bro_ere"	"Ant_syl"	"0.438212094653812"
"Alo_pra"	"Bro_ere"	"Her_sph"	"0.175284837861525"
"Alo_pra"	"Bro_ere"	"Gal_mol"	"1.4022787028922"
"Alo_pra"	"Bro_ere"	"Hol_lan"	"0.0876424189307625"
"Alo_pra"	"Bro_ere"	"Hel_pub"	"0.876424189307625"
"Alo_pra"	"Bro_ere"	"Bra_pin"	"0.175284837861525"
"Alo_pra"	"Ran_acr"	"Bro_hor"	"10.2541630148992"
"Alo_pra"	"Ran_acr"	"Pla_lan"	"15.6003505696757"
"Alo_pra"	"Ran_acr"	"Ant_syl"	"15.512708150745"
"Alo_pra"	"Ran_acr"	"Her_sph"	"15.6003505696757"
"Alo_pra"	"Ran_acr"	"Gal_mol"	"15.0744960560911"
"Alo_pra"	"Ran_acr"	"Hol_lan"	"5.78439964943032"
"Alo_pra"	"Ran_acr"	"Hel_pub"	"5.6091148115688"
"Alo_pra"	"Ran_acr"	"Car_hir"	"0.7011393514461"
"Alo_pra"	"Ran_acr"	"Bra_pin"	"0.175284837861525"
"Alo_pra"	"Ran_acr"	"Pha_aru"	"0.262927256792287"
"Alo_pra"	"Bro_hor"	"Pla_lan"	"17.0902716914987"
"Alo_pra"	"Bro_hor"	"Ant_syl"	"13.4092900964067"
"Alo_pra"	"Bro_hor"	"Her_sph"	"9.8159509202454"
