"combos","SND","SFD","overlap","differential","feasibility","pair_to_all","LUI"
"Dac_glo.Fes_rub.Hel_pub",1.31463873853328,42.9329191824658,0.473,0.176,1,1,1.5
"Dac_glo.Fes_rub.Bra_pin",0.56829877618218,44.622712246284,0.371,-0.142,0,0.666666666666667,1.5
"Dac_glo.Fes_pra.Tri_pra",1.53559060809306,12.628177027549,1,0,1,1,1.5
"Dac_glo.Fes_pra.Ran_rep",1.41706372553589,30.2289131680006,0.96,0.031,1,1,1.5
"Dac_glo.Fes_pra.Bro_ere",0.910062472597794,20.6613161262287,0.673,-0.0279999999999999,1,1,1.5
"Dac_glo.Fes_pra.Bro_hor",1.7735513788558,32.089186771796,0.975,0.016,1,1,1.5
"Dac_glo.Fes_pra.Pla_lan",0.815280742848314,6.38329108467394,0.579,0.00800000000000001,1,1,1.5
"Dac_glo.Fes_pra.Ach_mil",1.60356956167351,31.3727074188794,0.861,0.018,1,1,1.5
"Dac_glo.Fes_pra.Ant_syl",0.80497083823453,28.8503638275428,0.567,-0.019,0,1,1.5
"Dac_glo.Fes_pra.Gal_mol",2.37479861853687,58.7116826369981,1,0,1,1,1.5
"Dac_glo.Fes_pra.Hel_pub",1.79680816514012,49.4470207789243,0.706,-0.0630000000000001,1,1,1.5
"Dac_glo.Fes_pra.Bra_pin",1.09362968891491,33.5313327932698,0.763,-0.002,1,1,1.5
"Dac_glo.Tri_pra.Ran_rep",0.985082668841324,31.3566265527252,0.919,-0.00600000000000001,1,1,1.5
"Dac_glo.Tri_pra.Bro_ere",0.691873244123829,24.994279198349,0.628,-0.03,1,1,1.5
"Dac_glo.Tri_pra.Bro_hor",1.45565013809226,19.2917468454163,0.977,0.019,1,1,1.5
"Dac_glo.Tri_pra.Pla_lan",0.662016577131089,29.8320483857801,0.563,0.014,1,1,1.5
"Dac_glo.Tri_pra.Ach_mil",1.14456173435152,32.1831302138785,0.852,0.022,1,0.666666666666667,1.5
"Dac_glo.Tri_pra.Ant_syl",0.625899991166865,35.6573283075513,0.58,-0.015,0,1,1.5
"Dac_glo.Tri_pra.Gal_mol",1.18718640976114,31.1438220838465,0.809,0.0619999999999999,1,1,1.5
"Dac_glo.Tri_pra.Hel_pub",1.14693841522409,33.0725055145694,0.659,0.0639999999999999,1,1,1.5
"Dac_glo.Tri_pra.Bra_pin",0.71614316006809,33.9360580365772,0.671,-0.003,0,1,1.5
"Dac_glo.Ran_rep.Bro_ere",0.658201213582,25.2503086123491,0.641,-0.045,1,1,1.5
"Dac_glo.Ran_rep.Bro_hor",1.33262007041487,36.9728453154554,0.905,-0.004,1,1,1.5
"Dac_glo.Ran_rep.Pla_lan",0.525334528469057,18.4674849276079,0.52,-0.002,1,1,1.5
"Dac_glo.Ran_rep.Ach_mil",0.966361974543866,33.6758094720086,0.791,-0.0139999999999999,1,1,1.5
"Dac_glo.Ran_rep.Ant_syl",0.559394232974191,28.2478163069809,0.552,-0.016,1,1,1.5
"Dac_glo.Ran_rep.Gal_mol",1.29935274471231,55.7925516561735,0.902,-0.0379999999999999,1,1,1.5
"Dac_glo.Ran_rep.Hel_pub",0.995271829777493,49.2818412142499,0.625,-0.0639999999999999,1,1,1.5
"Dac_glo.Ran_rep.Bra_pin",0.70275112963181,33.3374818869805,0.681,-0.028,1,1,1.5
"Dac_glo.Bro_ere.Bro_hor",0.765564281837577,29.1477283785972,0.487,-0.165,1,1,1.5
"Dac_glo.Bro_ere.Pla_lan",0.46735653285022,4.21458835282231,0.343,0.113,1,1,1.5
"Dac_glo.Bro_ere.Ach_mil",0.62639854497498,24.3819375902301,0.487,-0.041,1,1,1.5
"Dac_glo.Bro_ere.Ant_syl",0.428556254991837,21.1113680634842,0.392,0.043,1,1,1.5
"Dac_glo.Bro_ere.Gal_mol",1.18394172500375,42.1747803364265,0.678,-0.005,1,1,1.5
"Dac_glo.Bro_ere.Hel_pub",0.1720358660164,34.6480478493551,0.094,-0.035,1,0.666666666666667,1.5
"Dac_glo.Bro_ere.Bra_pin",0.80670939894635,27.1683818651504,0.501,0.175,1,1,1.5
"Dac_glo.Bro_hor.Pla_lan",0.780966714274169,10.7108360828479,0.533,0.129,1,1,1.5
"Dac_glo.Bro_hor.Ach_mil",1.50130273491943,33.2918186746341,0.831,0.14,1,1,1.5
"Dac_glo.Bro_hor.Ant_syl",0.83609114620068,28.6386236642072,0.566,0.145,1,1,1.5
"Dac_glo.Bro_hor.Gal_mol",2.0476164530805,63.990564434577,0.976,0.023,1,1,1.5
"Dac_glo.Bro_hor.Hel_pub",1.10545071358587,55.3426508873929,0.577,-0.158,1,1,1.5
"Dac_glo.Bro_hor.Bra_pin",0.922312843221601,37.3821159536539,0.689,-0.002,0,1,1.5
"Dac_glo.Pla_lan.Ach_mil",0.54690853160186,18.0662558817995,0.461,-0.094,1,1,1.5
"Dac_glo.Pla_lan.Ant_syl",0.328560238351448,17.7980002899893,0.33,-0.093,1,1,1.5
"Dac_glo.Pla_lan.Gal_mol",1.06650997477052,26.2880042757014,0.569,0.245,1,1,1.5
"Dac_glo.Pla_lan.Hel_pub",0.911467130139466,22.314835658587,0.344,0.309,1,1,1.5
"Dac_glo.Pla_lan.Bra_pin",0.319946329292193,21.8034363495688,0.335,-0.024,0,1,1.5
"Dac_glo.Ach_mil.Ant_syl",0.598857621502378,29.0324171254922,0.481,-0.0810000000000001,1,1,1.5
"Dac_glo.Ach_mil.Gal_mol",1.44957326353721,58.5302664341404,0.754,0.206,1,1,1.5
"Dac_glo.Ach_mil.Hel_pub",1.22732731906743,46.9228942078733,0.568,0.002,1,1,1.5
"Dac_glo.Ach_mil.Bra_pin",0.775143714346231,33.5510777552904,0.621,-0.038,1,1,1.5
"Dac_glo.Ant_syl.Gal_mol",0.952089801990674,45.1381216904112,0.567,0.164,1,1,1.5
"Dac_glo.Ant_syl.Hel_pub",0.702040124499652,42.8346708538219,0.263,0.275,0,0.666666666666667,1.5
"Dac_glo.Ant_syl.Bra_pin",0.450330697027573,28.0295737929711,0.45,-0.049,1,1,1.5
"Dac_glo.Gal_mol.Hel_pub",1.18591697008411,72.0376959791698,0.493,-0.214,1,1,1.5
"Dac_glo.Gal_mol.Bra_pin",0.86603222923054,54.617133128151,0.571,-0.079,1,1,1.5
"Dac_glo.Hel_pub.Bra_pin",0.988113757423326,45.1381143030554,0.542,0.033,1,1,1.5
"Tri_rep.Arr_ela.Fes_rub",1.45093395484825,70.3701677279113,0.808,0.027,1,1,1.5
"Tri_rep.Arr_ela.Fes_pra",1.17972264547896,56.5296687779143,0.832,0.036,1,1,1.5
"Tri_rep.Arr_ela.Tri_pra",0.876993515358115,40.1541860082576,0.611,0.09,0,0.666666666666667,1.5
"Tri_rep.Arr_ela.Ran_rep",1.3402811402798,57.214266824179,0.934,-0.0189999999999999,1,1,1.5
"Tri_rep.Arr_ela.Bro_ere",0.998184891470377,46.6271909753597,0.725,-0.0870000000000001,1,1,1.5
"Tri_rep.Arr_ela.Bro_hor",1.15692666589877,46.1662671307541,0.858,-0.015,1,1,1.5
"Tri_rep.Arr_ela.Pla_lan",1.65737075790177,58.8060896801973,0.964,0.019,1,1,1.5
"Tri_rep.Arr_ela.Ach_mil",1.72444001782536,60.6820257574113,0.982,0.018,1,1,1.5
"Tri_rep.Arr_ela.Ant_syl",1.76780426162931,60.8463003790668,0.949,0.005,1,1,1.5
"Tri_rep.Arr_ela.Gal_mol",1.05220357967792,53.8567984515539,0.742,0.053,1,1,1.5
"Tri_rep.Arr_ela.Hel_pub",0.44073757322851,48.0577837061173,0.319,-0.019,1,0.666666666666667,1.5
"Tri_rep.Arr_ela.Bra_pin",1.07227762126461,65.4197231966519,0.734,-0.0650000000000001,1,1,1.5
"Tri_rep.Fes_rub.Fes_pra",1.69982356149135,56.5749297579037,0.947,0.031,1,1,1.5
"Tri_rep.Fes_rub.Tri_pra",1.21355677688045,23.7935133272554,0.626,0.14,1,1,1.5
"Tri_rep.Fes_rub.Ran_rep",1.87485850201943,56.6678172963168,0.949,0.021,1,1,1.5
"Tri_rep.Fes_rub.Bro_ere",0.868698608379232,49.6966519223933,0.562,-0.071,1,1,1.5
"Tri_rep.Fes_rub.Bro_hor",1.5208823526229,46.7036487153304,0.871,0.039,1,1,1.5
"Tri_rep.Fes_rub.Pla_lan",2.1164064086993,67.8780804688327,0.928,0.0469999999999999,1,1,1.5
"Tri_rep.Fes_rub.Ach_mil",1.07581930901112,63.8470294399922,0.614,0.0369999999999999,0,0.666666666666667,1.5
"Tri_rep.Fes_rub.Ant_syl",1.32924114961286,67.8713213286089,0.806,-0.011,0,0.666666666666667,1.5
"Tri_rep.Fes_rub.Gal_mol",1.54391438315175,53.1701821960404,0.868,0.09,1,1,1.5
"Tri_rep.Fes_rub.Hel_pub",2.10184494986164,51.159293334343,0.65,0.098,1,1,1.5
"Tri_rep.Fes_rub.Bra_pin",1.47200613581749,72.7628670428839,0.668,-0.033,0,0.666666666666667,1.5
"Tri_rep.Fes_pra.Tri_pra",1.02659074768926,20.0281095293025,0.833,0.0890000000000001,1,1,1.5
"Tri_rep.Fes_pra.Ran_rep",1.46943011908512,44.1341916266454,1,0,1,1,1.5
"Tri_rep.Fes_pra.Bro_ere",1.11108183344492,37.5294927868691,0.865,-0.035,1,1,1.5
"Tri_rep.Fes_pra.Bro_hor",1.13111639611508,35.8080963596119,0.994,0.00600000000000001,1,1,1.5
"Tri_rep.Fes_pra.Pla_lan",1.6508422254518,45.2918658559591,0.997,0,1,1,1.5
"Tri_rep.Fes_pra.Ach_mil",1.57538404165427,49.0380472794146,1,0,1,1,1.5
"Tri_rep.Fes_pra.Ant_syl",1.36445463708305,53.1616207259565,0.939,-0.023,1,1,1.5
"Tri_rep.Fes_pra.Gal_mol",1.452828220335,37.0002106031612,0.928,0.0629999999999999,1,1,1.5
"Tri_rep.Fes_pra.Hel_pub",1.0872479902224,28.9802074498141,0.769,0.033,1,1,1.5
"Tri_rep.Fes_pra.Bra_pin",1.49757862011804,51.8573609926725,0.925,-0.0159999999999999,1,1,1.5
"Tri_rep.Tri_pra.Ran_rep",0.940800151994232,24.4453909997875,0.787,0.0600000000000001,1,1,1.5
"Tri_rep.Tri_pra.Bro_ere",0.785046697479966,18.2415513119026,0.67,0.027,1,1,1.5
"Tri_rep.Tri_pra.Bro_hor",0.879353884581214,14.4448768974359,0.829,0.005,1,1,1.5
"Tri_rep.Tri_pra.Pla_lan",1.21668294552887,22.7440126347584,0.831,0.126,1,1,1.5
"Tri_rep.Tri_pra.Ach_mil",0.981196538881571,32.5345342146016,0.799,0.119,1,0.666666666666667,1.5
"Tri_rep.Tri_pra.Ant_syl",0.92166607631291,33.3515834904666,0.773,0.075,1,1,1.5
"Tri_rep.Tri_pra.Gal_mol",0.632107717052391,25.0443698208198,0.618,-0.048,1,1,1.5
"Tri_rep.Tri_pra.Hel_pub",0.590451619897743,18.0185551077323,0.603,-0.0660000000000001,1,1,1.5
"Tri_rep.Tri_pra.Bra_pin",0.866877493377063,31.9586993906076,0.654,0.05,1,1,1.5
"Tri_rep.Ran_rep.Bro_ere",1.0708661088474,39.4060514451067,0.83,-0.0570000000000001,1,1,1.5
"Tri_rep.Ran_rep.Bro_hor",1.28817470491072,35.255119234429,0.997,0.003,1,1,1.5
"Tri_rep.Ran_rep.Pla_lan",1.28738601273278,53.1432333501181,0.908,0.0549999999999999,1,1,1.5
"Tri_rep.Ran_rep.Ach_mil",1.26186933998958,55.556468199988,0.961,0.026,1,1,1.5
"Tri_rep.Ran_rep.Ant_syl",1.17856855605141,56.930455119956,0.888,0.019,1,1,1.5
"Tri_rep.Ran_rep.Gal_mol",1.09384018741209,46.6899906189471,0.924,0.0509999999999999,1,1,1.5
"Tri_rep.Ran_rep.Hel_pub",0.80810982054123,37.4855419447371,0.63,0.0459999999999999,1,1,1.5
"Tri_rep.Ran_rep.Bra_pin",1.22775934298666,57.2268758910786,0.858,-0.03,1,1,1.5
"Tri_rep.Bro_ere.Bro_hor",0.934903971834844,29.5400811420459,0.823,-0.05,1,1,1.5
"Tri_rep.Bro_ere.Pla_lan",1.24139031307735,41.5437617364983,0.902,-0.015,1,1,1.5
"Tri_rep.Bro_ere.Ach_mil",0.922060076832838,45.178637676519,0.708,-0.104,1,1,1.5
"Tri_rep.Bro_ere.Ant_syl",0.945467173434944,46.6007608544192,0.749,-0.093,1,1,1.5
"Tri_rep.Bro_ere.Gal_mol",1.18858714798009,36.3214114951753,0.826,0.151,1,1,1.5
"Tri_rep.Bro_ere.Hel_pub",0.172569951459238,35.4869998670479,0.152,-0.026,1,0.666666666666667,1.5
"Tri_rep.Bro_ere.Bra_pin",1.50772734246745,45.1252764191081,0.818,0.034,1,1,1.5
"Tri_rep.Bro_hor.Pla_lan",1.20962239356011,39.7129949201967,0.953,0.004,1,1,1.5
"Tri_rep.Bro_hor.Ach_mil",1.20834364789701,43.2094758575014,0.997,0.003,1,1,1.5
"Tri_rep.Bro_hor.Ant_syl",1.11851035338722,44.3712886738286,0.945,0.00600000000000001,1,1,1.5
"Tri_rep.Bro_hor.Gal_mol",1.14886659539883,34.4470235319016,0.909,-0.004,1,1,1.5
"Tri_rep.Bro_hor.Hel_pub",0.725426388091436,27.6773424093713,0.715,-0.032,1,1,1.5
"Tri_rep.Bro_hor.Bra_pin",1.10999527198934,45.5133106962786,0.887,-0.028,1,1,1.5
"Tri_rep.Pla_lan.Ach_mil",1.32093790045427,58.2703752294618,0.939,0.003,1,1,1.5
"Tri_rep.Pla_lan.Ant_syl",1.32084338383431,59.4635517543086,0.94,-0.02,1,1,1.5
"Tri_rep.Pla_lan.Gal_mol",1.41218817588625,44.1073556814275,0.919,0.073,1,1,1.5
"Tri_rep.Pla_lan.Hel_pub",0.991467497786002,37.056674737789,0.733,0.1,1,1,1.5
"Tri_rep.Pla_lan.Bra_pin",0.800946780940454,61.1641434567041,0.546,-0.0660000000000001,0,1,1.5
"Tri_rep.Ach_mil.Ant_syl",1.24934478464588,61.8103004796176,0.923,-0.0269999999999999,1,1,1.5
"Tri_rep.Ach_mil.Gal_mol",0.955536227733857,55.0230717936326,0.816,0.0850000000000001,1,1,1.5
"Tri_rep.Ach_mil.Hel_pub",0.79469834725091,42.3780505164361,0.648,-0.024,1,1,1.5
"Tri_rep.Ach_mil.Bra_pin",1.24704043458284,62.7157291861864,0.89,-0.028,1,1,1.5
"Tri_rep.Ant_syl.Gal_mol",1.08619449390542,52.6065361528367,0.885,0.08,1,1,1.5
"Tri_rep.Ant_syl.Hel_pub",0.637518467851726,48.7941419529024,0.526,0.0069999999999999,0,0.666666666666667,1.5
"Tri_rep.Ant_syl.Bra_pin",1.14851006762622,63.7192239187989,0.832,-0.0590000000000001,1,1,1.5
"Tri_rep.Gal_mol.Hel_pub",0.708322503581627,34.6294517941521,0.631,-0.087,1,1,1.5
"Tri_rep.Gal_mol.Bra_pin",0.951606544489687,55.0905625414007,0.745,0.0519999999999999,1,1,1.5
"Tri_rep.Hel_pub.Bra_pin",0.989736518439962,40.6664713045726,0.688,0.0610000000000001,1,1,1.5
"Arr_ela.Fes_rub.Fes_pra",0.829379849258157,42.5023948437598,0.667,-0.012,1,1,1.5
"Arr_ela.Fes_rub.Tri_pra",0.695506963593458,42.2772100591636,0.513,-0.0169999999999999,0,0.666666666666667,1.5
"Arr_ela.Fes_rub.Ran_rep",0.980366901556526,39.8880648379798,0.778,-0.0519999999999999,1,1,1.5
"Arr_ela.Fes_rub.Bro_ere",0.55498295680745,30.7757343940351,0.478,-0.11,1,1,1.5
"Arr_ela.Fes_rub.Bro_hor",0.863709449074047,39.0165860566618,0.653,-0.073,0,1,1.5
"Arr_ela.Fes_rub.Pla_lan",1.25434846704837,44.3878183699455,0.783,0.0339999999999999,1,1,1.5
"Arr_ela.Fes_rub.Ach_mil",0.78517225594525,45.9312687474132,0.534,0.125,0,0.666666666666667,1.5
"Arr_ela.Fes_rub.Ant_syl",1.11778136948154,44.7949907684642,0.704,0.0730000000000001,0,0.666666666666667,1.5
"Arr_ela.Fes_rub.Gal_mol",0.84620630323274,48.0890523948944,0.652,-0.116,1,1,1.5
"Arr_ela.Fes_rub.Hel_pub",0.447566421823004,55.7869045174246,0.266,-0.147,0,0.666666666666667,1.5
"Arr_ela.Fes_rub.Bra_pin",0.718584291064256,53.8773958453495,0.52,-0.119,0,0.666666666666667,1.5
"Arr_ela.Fes_pra.Tri_pra",0.77426752175027,49.2388304124951,0.616,0.0379999999999999,0,0.666666666666667,1.5
"Arr_ela.Fes_pra.Ran_rep",0.915164792309606,5.01451543113257,0.815,0.013,1,1,1.5
"Arr_ela.Fes_pra.Bro_ere",0.746732598603937,23.9812141805147,0.743,0.002,1,1,1.5
"Arr_ela.Fes_pra.Bro_hor",0.811488787703283,26.0226531446989,0.704,-0.02,1,1,1.5
"Arr_ela.Fes_pra.Pla_lan",1.15084499994142,12.165601948487,0.83,0.0990000000000001,1,1,1.5
"Arr_ela.Fes_pra.Ach_mil",1.2783227442823,36.1771802429359,0.858,0.108,1,1,1.5
"Arr_ela.Fes_pra.Ant_syl",1.20869743647601,26.8985231694422,0.833,0.0900000000000001,1,1,1.5
"Arr_ela.Fes_pra.Gal_mol",1.06426025745784,25.6522363041055,0.696,0.045,1,1,1.5
"Arr_ela.Fes_pra.Hel_pub",0.453788050900794,19.0108557181885,0.347,0.02,0,0.666666666666667,1.5
"Arr_ela.Fes_pra.Bra_pin",0.826741041584013,5.23378932866687,0.661,0.039,1,1,1.5
"Arr_ela.Tri_pra.Ran_rep",0.75029814617183,47.6965623747659,0.674,-0.026,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Bro_ere",0.66441013205033,38.1057131890145,0.58,0.02,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Bro_hor",0.776884549183527,45.9412597514586,0.607,-0.106,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Pla_lan",1.03736445089733,45.3409116496905,0.731,0.0760000000000001,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Ach_mil",1.04081032376289,53.1978545943699,0.755,0.103,0,0.333333333333333,1.5
"Arr_ela.Tri_pra.Ant_syl",1.09553562956603,47.1206528183091,0.723,0.136,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Gal_mol",0.604004547437063,46.4604447868217,0.506,0.01,0,0.666666666666667,1.5
"Arr_ela.Tri_pra.Hel_pub",0.324353112750816,46.2771705049633,0.268,-0.025,0,0.333333333333333,1.5
"Arr_ela.Tri_pra.Bra_pin",0.60239542631391,47.9461543781224,0.524,-0.0189999999999999,0,0.666666666666667,1.5
"Arr_ela.Ran_rep.Bro_ere",0.766139973547118,19.4290555424879,0.739,-0.046,1,1,1.5
"Arr_ela.Ran_rep.Bro_hor",0.952018391088237,27.1272169350845,0.849,-0.051,1,1,1.5
"Arr_ela.Ran_rep.Pla_lan",0.957596179025152,16.3588869328421,0.814,0.053,1,1,1.5
"Arr_ela.Ran_rep.Ach_mil",1.07174416606312,34.4825916362318,0.895,0.0439999999999999,1,1,1.5
"Arr_ela.Ran_rep.Ant_syl",1.10917646216217,25.1905137693524,0.874,0.039,1,1,1.5
"Arr_ela.Ran_rep.Gal_mol",0.839859447419732,23.8821092015273,0.763,-0.0519999999999999,1,1,1.5
"Arr_ela.Ran_rep.Hel_pub",0.372954026051203,18.2308521932278,0.378,-0.034,0,0.666666666666667,1.5
"Arr_ela.Ran_rep.Bra_pin",0.729910543277292,5.97030758293616,0.726,-0.0610000000000001,1,1,1.5
"Arr_ela.Bro_ere.Bro_hor",0.748926345425063,17.6952683280543,0.7,-0.044,1,1,1.5
"Arr_ela.Bro_ere.Pla_lan",0.968263782058636,11.0068574700791,0.841,0.003,1,1,1.5
"Arr_ela.Bro_ere.Ach_mil",0.80315248972202,28.5952878309775,0.662,-0.102,1,1,1.5
"Arr_ela.Bro_ere.Ant_syl",0.888973120104576,23.5802847436349,0.693,-0.0820000000000001,1,1,1.5
"Arr_ela.Bro_ere.Gal_mol",0.938904129446705,38.7115728265634,0.689,0.0880000000000001,1,1,1.5
"Arr_ela.Bro_ere.Hel_pub",0.099849798678839,12.298884881888,0.054,-0.013,0,0.333333333333333,1.5
"Arr_ela.Bro_ere.Bra_pin",0.916623321597804,35.7603030814761,0.668,0.0640000000000001,1,1,1.5
"Arr_ela.Bro_hor.Pla_lan",1.0253512323979,13.3190964675865,0.829,0.0610000000000001,1,1,1.5
"Arr_ela.Bro_hor.Ach_mil",1.19152338252306,39.1041370047159,0.888,0.078,1,1,1.5
"Arr_ela.Bro_hor.Ant_syl",1.22658275971891,26.7671279928838,0.865,0.113,1,1,1.5
"Arr_ela.Bro_hor.Gal_mol",0.962395588389218,44.3897426636876,0.69,-0.112,1,1,1.5
"Arr_ela.Bro_hor.Hel_pub",0.366880455830346,25.7263179412454,0.352,-0.058,0,0.666666666666667,1.5
"Arr_ela.Bro_hor.Bra_pin",0.729808123685013,26.1551300353463,0.7,-0.053,1,1,1.5
"Arr_ela.Pla_lan.Ach_mil",1.18798085148111,37.3466006868031,0.913,-0.017,1,1,1.5
"Arr_ela.Pla_lan.Ant_syl",1.31601698879735,30.7454060927421,0.944,-0.00900000000000001,1,1,1.5
"Arr_ela.Pla_lan.Gal_mol",1.1680804413709,26.6518129158341,0.828,0.0780000000000001,1,1,1.5
"Arr_ela.Pla_lan.Hel_pub",0.500716302136656,15.6237194325105,0.403,0.073,1,0.666666666666667,1.5
"Arr_ela.Pla_lan.Bra_pin",0.555896983958949,17.9843685904896,0.484,-0.0389999999999999,1,1,1.5
"Arr_ela.Ach_mil.Ant_syl",1.40372870751793,58.3094537001295,0.954,0.002,1,1,1.5
"Arr_ela.Ach_mil.Gal_mol",0.970248800715755,49.4101297377184,0.745,0.099,1,1,1.5
"Arr_ela.Ach_mil.Hel_pub",0.470023937444622,26.9208534092171,0.266,0.046,1,0.666666666666667,1.5
"Arr_ela.Ach_mil.Bra_pin",0.93089778034936,33.750639842491,0.771,0.028,1,1,1.5
"Arr_ela.Ant_syl.Gal_mol",1.21372482381519,37.5393020059433,0.859,0.098,1,1,1.5
"Arr_ela.Ant_syl.Hel_pub",0.409058066744833,29.5151555984122,0.243,-0.003,0,0.333333333333333,1.5
"Arr_ela.Ant_syl.Bra_pin",0.954804012809186,24.3022936884929,0.733,0.00900000000000001,1,1,1.5
"Arr_ela.Gal_mol.Hel_pub",0.355072112514221,24.7102585613357,0.284,-0.097,0,0.666666666666667,1.5
"Arr_ela.Gal_mol.Bra_pin",0.636426203945967,21.7743255168906,0.608,-0.074,1,1,1.5
"Arr_ela.Hel_pub.Bra_pin",0.368650909191178,19.0613592380973,0.317,-0.035,0,0.666666666666667,1.5
"Fes_rub.Fes_pra.Tri_pra",1.09496123082149,21.5593063458592,0.839,0,1,1,1.5
"Fes_rub.Fes_pra.Ran_rep",1.36692528280159,30.6611782773694,1,0,1,1,1.5
"Fes_rub.Fes_pra.Bro_ere",0.722377571222918,26.5931861702735,0.657,-0.0349999999999999,1,1,1.5
"Fes_rub.Fes_pra.Bro_hor",1.10182807745,31.0040426602636,0.924,0.012,1,1,1.5
"Fes_rub.Fes_pra.Pla_lan",1.56954903971578,37.1964314357797,0.954,-0.00600000000000001,1,1,1.5
"Fes_rub.Fes_pra.Ach_mil",0.845976759524263,44.3965920567495,0.683,0.034,0,0.666666666666667,1.5
"Fes_rub.Fes_pra.Ant_syl",1.02842345491277,45.3072528408021,0.812,-0.0519999999999999,0,0.666666666666667,1.5
"Fes_rub.Fes_pra.Gal_mol",1.61228437159936,35.776172222978,1,0,1,1,1.5
"Fes_rub.Fes_pra.Hel_pub",1.8215330841125,46.6358892826381,0.893,-0.034,1,1,1.5
"Fes_rub.Fes_pra.Bra_pin",1.21173064805304,49.0534228980443,0.718,-0.04,0,0.666666666666667,1.5
"Fes_rub.Tri_pra.Ran_rep",1.02979339179932,20.9751820713504,0.799,-0.01,1,1,1.5
"Fes_rub.Tri_pra.Bro_ere",0.610232426504094,22.0439627169083,0.514,-0.077,1,1,1.5
"Fes_rub.Tri_pra.Bro_hor",1.03466973265708,17.9464634454517,0.762,0.01,1,1,1.5
"Fes_rub.Tri_pra.Pla_lan",1.28000068064004,26.4183009329852,0.791,0.0299999999999999,1,1,1.5
"Fes_rub.Tri_pra.Ach_mil",0.676883831023912,39.3627841811099,0.519,0.075,0,0.333333333333333,1.5
"Fes_rub.Tri_pra.Ant_syl",0.825956216218066,36.6971340873284,0.693,-0.045,0,0.666666666666667,1.5
"Fes_rub.Tri_pra.Gal_mol",0.781847264009653,26.8392351953998,0.641,-0.099,1,1,1.5
"Fes_rub.Tri_pra.Hel_pub",0.957720162943435,31.7567594824976,0.525,-0.218,1,1,1.5
"Fes_rub.Tri_pra.Bra_pin",0.787993258939363,38.4765573210515,0.537,-0.113,0,0.666666666666667,1.5
"Fes_rub.Ran_rep.Bro_ere",0.714024201718979,24.4786184973251,0.631,-0.0669999999999999,1,1,1.5
"Fes_rub.Ran_rep.Bro_hor",1.32584781719496,25.7319488648247,0.934,0.0559999999999999,1,1,1.5
"Fes_rub.Ran_rep.Pla_lan",1.33241847350036,40.5859473863041,0.863,0.113,1,1,1.5
"Fes_rub.Ran_rep.Ach_mil",0.725183793521605,44.8503983685091,0.604,0.029,0,0.666666666666667,1.5
"Fes_rub.Ran_rep.Ant_syl",0.940322413923842,45.2296977298816,0.782,-0.01,0,0.666666666666667,1.5
"Fes_rub.Ran_rep.Gal_mol",1.24731690734635,42.580006317693,0.999,0.001,1,1,1.5
"Fes_rub.Ran_rep.Hel_pub",1.47523911852051,49.8941233999761,0.797,0.049,1,1,1.5
"Fes_rub.Ran_rep.Bra_pin",1.05589327984282,50.0715870596987,0.725,-0.035,0,0.666666666666667,1.5
"Fes_rub.Bro_ere.Bro_hor",0.658542832263543,23.2508737362206,0.557,-0.0880000000000001,1,1,1.5
"Fes_rub.Bro_ere.Pla_lan",0.834793621388283,31.3490283480819,0.586,-0.1,1,1,1.5
"Fes_rub.Bro_ere.Ach_mil",0.416949769073981,34.640433838298,0.437,-0.021,0,0.666666666666667,1.5
"Fes_rub.Bro_ere.Ant_syl",0.553795636565118,34.9548983215188,0.523,-0.071,0,0.666666666666667,1.5
"Fes_rub.Bro_ere.Gal_mol",0.966885959746717,31.9235221341823,0.668,0.155,1,1,1.5
"Fes_rub.Bro_ere.Hel_pub",0.129297642219183,36.9520692113837,0.091,-0.07,0,0.666666666666667,1.5
"Fes_rub.Bro_ere.Bra_pin",0.972151729573783,39.2346251371759,0.532,0.0679999999999999,0,0.666666666666667,1.5
"Fes_rub.Bro_hor.Pla_lan",1.20415787526837,36.3999387059332,0.839,-0.043,1,1,1.5
"Fes_rub.Bro_hor.Ach_mil",0.740633447412013,41.9432012905486,0.583,0.08,0,0.666666666666667,1.5
"Fes_rub.Bro_hor.Ant_syl",0.924764459146263,40.4989711682424,0.815,-0.023,0,0.666666666666667,1.5
"Fes_rub.Bro_hor.Gal_mol",1.44375176709464,37.2108901033364,0.932,0.0609999999999999,1,1,1.5
"Fes_rub.Bro_hor.Hel_pub",1.20322923983886,45.5823803106042,0.762,-0.092,1,1,1.5
"Fes_rub.Bro_hor.Bra_pin",0.960393108094787,46.3659643137631,0.666,-0.0649999999999999,0,0.666666666666667,1.5
"Fes_rub.Pla_lan.Ach_mil",0.78642248960951,50.2637453528774,0.518,-0.00600000000000001,0,0.666666666666667,1.5
"Fes_rub.Pla_lan.Ant_syl",1.06558132087135,51.7281922138845,0.749,-0.0679999999999999,0,0.666666666666667,1.5
"Fes_rub.Pla_lan.Gal_mol",1.60846341926187,45.3269569576214,0.977,0.015,1,1,1.5
"Fes_rub.Pla_lan.Hel_pub",1.46876575437898,60.7668753058392,0.842,-0.036,1,1,1.5
