"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"1_2"	"1_3"	"2_3"	"coex_rate"	"treatment"	"combos"
1.34520475710542	161.908179703953	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Hol_lan"
1.24021916826156	137.30401705187	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Hel_pub"
1.05275622644347	159.79548776291	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Car_hir"
0.78153629733202	158.603662379029	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Bra_pin"
0.824224044317259	137.185798300248	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Tri_pra"
0.772789271191834	148.563476795454	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Ran_rep"
0.892748688986693	141.826303014263	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Bro_ere"
1.17028023347601	135.675385006747	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Bro_hor"
1.03480222533129	156.692588657148	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Pla_lan"
1.00093392781173	143.510090200876	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Ach_mil"
0.850416962596023	143.591703418847	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Her_sph"
1.10506898073333	144.627557664602	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Gal_mol"
1.03711770584008	147.856834263489	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Hol_lan"
0.625627407643256	140.755431208992	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Hel_pub"
0.778340711570369	145.737047115367	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Car_hir"
0.801855507180358	154.340737424913	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_pra_Bra_pin"
0.838631026486838	133.831669875893	0	0	0	0	0	0	0	0.5	"Arr_ela_Tri_pra_Ran_rep"
0.869692919662437	162.411116275206	0	0	0	0	0	0	0	0.5	"Arr_ela_Tri_pra_Bro_ere"
